Close,SMA20,SMA50,SMA200,Volume,Cumulative_Market,Cumulative_Strategy,Date
AAPL,,,,AAPL,,,
112.4958724975586,113.25150718688965,112.5705209350586,91.40649385452271,113874200,1.5470566695764567,0.955750887914625,2020-11-24
113.33589172363281,113.49675254821777,112.65048233032226,91.57615041732788,76499200,1.5586087142641298,0.9628875863850798,2020-11-25
113.88289642333984,113.56847801208497,112.77629241943359,91.75136919021607,46691300,1.5661311882019164,0.96753487002164,2020-11-27
116.2857894897461,114.07530479431152,113.01841705322266,91.93850538253784,169410200,1.5991760605348413,0.9879495495187167,2020-11-30
119.87056732177734,114.7657585144043,113.26905136108398,92.1507851600647,127728200,1.6484743532709958,1.0184053744292252,2020-12-01
120.22221374511719,115.39237365722656,113.49298004150391,92.35921728134156,89004200,1.653310236868169,1.0213929185397557,2020-12-02
120.08545684814453,115.79226646423339,113.80563766479492,92.57099420547485,78967600,1.651429539693464,1.020231049016828,2020-12-03
119.4114761352539,115.95953903198242,114.08336334228515,92.78819833755493,78260400,1.642160876462589,1.0145049930248935,2020-12-04
120.87665557861328,116.20666542053223,114.31121459960937,93.03077150344849,86712000,1.662310199096845,1.0269529746517336,2020-12-07
121.49202728271484,116.60030746459961,114.4991081237793,93.28867673873901,82225500,1.6707728642414672,1.0321810958221826,2020-12-08
118.95238494873047,116.88406219482422,114.65317565917968,93.5283386039734,115089200,1.6358473996541818,1.0106046116205618,2020-12-09
120.37848663330078,117.06720848083496,114.8022216796875,93.79834325790405,81312200,1.6554593202840397,1.0227205934874894,2020-12-10
119.56776428222656,117.22349319458007,114.91594131469726,94.06448843002319,86939800,1.6443101697191487,1.0158327976093942,2020-12-11
118.95238494873047,117.34656600952148,115.0908757019043,94.29667573928833,79184500,1.635847399654182,1.0106046116205618,2020-12-14
124.9107666015625,117.71676597595214,115.3171110534668,94.57017015457153,157243700,1.7177877755208242,1.061226278254171,2020-12-15
124.8423843383789,118.12799072265625,115.60711517333985,94.8270387840271,98208600,1.7168473744732995,1.0606453110835155,2020-12-16
125.71173095703125,118.6491039276123,115.87706237792969,95.10016981124878,94359800,1.7288027329651325,1.0680311714198634,2020-12-17
123.71910095214844,119.04079399108886,116.10930221557618,95.36805772781372,192541500,1.7013998472359781,1.051102035673186,2020-12-18
125.25263214111328,119.5726505279541,116.33320861816406,95.6713515663147,121251600,1.722489151236381,1.064130725197148,2020-12-21
128.81788635253906,120.45321846008301,116.4835205078125,95.96921075820923,168904800,1.7715189528110253,1.094420679864467,2020-12-22
127.91922760009766,121.22438621520996,116.68021560668946,96.27460149765015,88223700,1.7591604903557214,1.086785787298993,2020-12-23
128.90582275390625,122.00288276672363,116.89488784790039,96.61792957305909,54930100,1.7727282647014382,1.0951677765518457,2020-12-24
133.51622009277344,122.98454895019532,117.21112869262696,96.94822326660156,124486200,1.8361309993452966,1.1343371367464357,2020-12-28
131.7384490966797,123.75718193054199,117.52477279663086,97.31301904678345,121047300,1.8116828803572325,1.1192334163138273,2020-12-29
130.6151580810547,124.29441146850586,117.87523681640624,97.65927576065063,96452100,1.7962352481995667,1.1096900760851145,2020-12-30
129.6090545654297,124.76375350952148,118.17574111938477,98.00801288604737,99116600,1.782399192533029,1.1011423462258392,2020-12-31
126.40521240234375,125.07974128723144,118.42464950561524,98.34302406311035,143301900,1.7383395725964848,1.073922903199837,2021-01-04
127.96810150146484,125.507572555542,118.72665802001953,98.70470590591431,97664900,1.7598326100824255,1.087201013863226,2021-01-05
123.66048431396484,125.64676399230957,118.95636047363281,99.05075887680054,155088000,1.7005937442293813,1.0506040360333169,2021-01-06
127.88014221191406,125.96616973876954,119.27026107788086,99.3905965423584,109578200,1.7586229834309794,1.086453722720697,2021-01-07
128.9839630126953,126.46774864196777,119.57600952148438,99.73760356903077,105158200,1.7738028588695467,1.0958316464349045,2021-01-08
125.98522186279297,126.74808540344239,119.92709426879883,100.05393978118896,100384500,1.7325638125535097,1.0703547160105684,2021-01-11
125.80940246582031,127.06016731262207,120.1943145751953,100.3823802947998,91951100,1.7301459232150955,1.068860976364495,2021-01-12
127.85088348388672,127.50509223937988,120.62834716796876,100.71244955062866,88636800,1.7582206139099201,1.086205144220255,2021-01-13
125.91683959960938,127.55539588928222,121.0254541015625,101.03347953796387,90221800,1.7316234115059852,1.069773748839913,2021-01-14
124.18791198730469,127.52267227172851,121.35541412353516,101.36210004806519,111598500,1.7078469925632465,1.055084995698004,2021-01-15
124.86193084716797,127.48018226623535,121.61090072631836,101.68921283721924,90757300,1.717116180395844,1.0608113757818556,2021-01-19
128.96441650390625,127.74244804382325,121.86886856079101,102.04110918045043,104319500,1.7735340529470032,1.0956655817365648,2021-01-20
133.69203186035156,128.16441802978517,122.2240266418457,102.39108951568603,120150900,1.8385487837633676,1.1358308115741262,2021-01-21
135.8409423828125,128.51557083129882,122.6684617614746,102.7555031967163,114459400,1.8681008578287372,1.1540876870869208,2021-01-22
139.60154724121094,129.09968681335448,123.19494689941406,103.13066284179688,157611700,1.9198171448236507,1.1860373164618863,2021-01-25
139.83595275878906,129.64619331359864,123.65735473632813,103.50466484069824,98390600,1.9230407174872848,1.1880287964742953,2021-01-26
138.76153564453125,129.90845909118653,124.10374404907226,103.86691226959229,140843800,1.9082652050563222,1.1789006828098152,2021-01-27
133.90689086914062,130.01688117980956,124.45206329345703,104.188141746521,142621100,1.841503550504458,1.1376562268881956,2021-01-28
128.8960418701172,129.9309253692627,124.6798487854004,104.48749599456787,177523800,1.7725937568198231,1.095084679384293,2021-01-29
131.02542114257812,130.00174369812012,124.96799942016601,104.79475482940674,106239800,1.8018772348033383,1.1131756198355145,2021-02-01
131.85568237304688,130.27426719665527,125.29932373046876,105.1108850479126,83305400,1.8132950863704287,1.1202294155935661,2021-02-02
130.83006286621094,130.41736526489257,125.59821899414062,105.42900978088379,89880900,1.799190644462725,1.1115158803094847,2021-02-03
134.199951171875,130.9443386077881,125.98990798950196,105.77437061309814,84183100,1.8455337507764118,1.1401460306323905,2021-02-04
133.78419494628906,131.23954124450682,126.44146133422852,106.10827320098878,75693800,1.8398162215246197,1.1366138176459237,2021-02-05
133.93093872070312,131.48689002990722,126.87016265869141,106.44420783996583,71297200,1.8418342594302415,1.137860534432757,2021-02-08
133.05050659179688,131.84015426635742,127.26445495605469,106.76610599517822,76774200,1.829726451677887,1.1303804929852899,2021-02-09
132.44398498535156,132.171883392334,127.63567672729492,107.08472869873047,73046600,1.8213854941328553,1.1252275611396163,2021-02-10
132.1896514892578,132.38882179260253,127.95375396728515,107.40764938354492,64280000,1.8178878695294542,1.1230667755096964,2021-02-11
132.4244384765625,132.7142017364502,128.20483139038086,107.72064136505126,60145100,1.8211166882103116,1.1250614964412764,2021-02-12
130.29188537597656,133.0194004058838,128.40622482299804,108.01560535430909,80576300,1.7917895633634953,1.1069435915425492,2021-02-16
127.99298858642578,133.17595329284669,128.56437545776367,108.30481422424316,97918500,1.760174860246102,1.0874124514299648,2021-02-17
126.88761901855469,133.0721134185791,128.71389831542967,108.58353332519532,96856700,1.7449736859776066,1.0780213695839216,2021-02-18
127.04411315917969,132.7397174835205,128.837247467041,108.85769607543945,87668800,1.747125812083467,1.0793509242647745,2021-02-19
123.25831604003906,132.11058616638184,128.8725732421875,109.10920463562012,103916400,1.6950630781110987,1.0471872645877334,2021-02-22
123.12137603759766,131.28657760620118,128.95595306396484,109.3562548828125,158273000,1.6931798628481263,1.0460238394236034,2021-02-23
122.6224594116211,130.42590293884277,129.00083251953126,109.59203826904297,111039900,1.6863187018415624,1.0417851060577832,2021-02-24
118.35733795166016,129.40569305419922,128.9766239929199,109.80055854797364,148199500,1.6276642423072407,1.005549166623562,2021-02-25
118.6214599609375,128.64142150878905,128.97000549316405,110.01477958679199,164560400,1.6312964797126024,1.0077931142394188,2021-02-26
125.00936126708984,128.44708747863768,128.9719773864746,110.26551486968994,116307900,1.7191436611324682,1.062063926223197,2021-03-01
122.3974838256836,128.01569061279298,128.9230793762207,110.5008911895752,102260900,1.6832248107236985,1.0398737415672898,2021-03-02
119.404052734375,127.39310913085937,128.79692581176758,110.72352695465088,112966300,1.6420587889674156,1.0144419247378187,2021-03-03
117.51602935791016,126.72740745544434,128.6728643798828,110.9279016494751,178155000,1.6160944660813508,0.9984015138463079,2021-03-04
118.77798461914062,125.95630912780761,128.54337142944337,111.14080047607422,153766600,1.6334490254998402,1.0091229281938052,2021-03-05
113.82807922363281,124.9585033416748,128.24357528686522,111.32154026031495,154376600,1.5653773355268676,0.9670691499367171,2021-03-08
118.45516204833984,124.18471450805664,128.0542939758301,111.52831111907959,129525800,1.6290095309640917,1.0063802679358618,2021-03-09
117.36930847167969,123.40065460205078,127.82356369018555,111.72717063903809,111943300,1.6140767429367622,0.9971549915146248,2021-03-10
119.30622863769531,122.74376678466797,127.53936386108398,111.93834274291993,103026500,1.640713500310564,1.0136108234255188,2021-03-11
118.39647674560547,122.05410804748536,127.2725244140625,112.14328723907471,88105100,1.6282024836743942,1.005881684930542,2021-03-12
121.29205322265625,121.49748878479004,127.08606231689453,112.36253917694091,92403800,1.6680227970924475,1.0304821411741794,2021-03-15
122.8376693725586,121.12477798461914,126.95063461303711,112.58989643096923,115227900,1.6892782949184981,1.0436135030174898,2021-03-16
122.04530334472656,120.82739372253418,126.86343643188476,112.80853462219238,111932600,1.6783815827024124,1.0368816601699196,2021-03-17
117.9073486328125,120.37838020324708,126.66222137451172,113.0046700668335,121229700,1.6214759354697914,1.0017261135506585,2021-03-18
117.37909698486328,119.89512939453125,126.53659362792969,113.1959986114502,185549500,1.6142113557387232,0.9972381535005618,2021-03-19
120.70510864257812,119.7674690246582,126.39309295654297,113.40736389160156,111912300,1.6599510651513372,1.0254955333003792,2021-03-22
119.87360382080078,119.60508041381836,126.21088577270508,113.60340267181397,95467100,1.6485161115680975,1.018431172145829,2021-03-23
117.4769287109375,119.34780387878418,126.04071990966797,113.78507335662842,88530500,1.6155567493159193,0.9980693196312452,2021-03-24
117.96603393554688,119.32823867797852,125.8838525390625,113.95637786865234,98844700,1.6222829827594887,1.0022246965559785,2021-03-25
118.57254028320312,119.3257926940918,125.69828567504882,114.11994731903076,94071200,1.6306237304638316,1.0073774987648854,2021-03-26
118.74861907958984,119.0127555847168,125.55492126464844,114.3050076675415,80819200,1.633045187093958,1.0088734422359953,2021-03-29
117.29106140136719,118.75743446350097,125.4169842529297,114.47925193786621,85671900,1.613000679883832,0.9964902141741985,2021-03-30
119.49210357666016,118.76183700561523,125.30958770751953,114.65940349578858,118323800,1.6432696746629956,1.015189993700949,2021-03-31
120.32360076904297,118.90221557617187,125.13677139282227,114.83265289306641,75089100,1.6547045233258906,1.0222542900371157,2021-04-01
123.16050720214844,119.12134170532227,124.92614089965821,115.02068298339844,88651200,1.6937179992949347,1.0463562929122,2021-04-05
123.46376037597656,119.60312576293946,124.67859725952148,115.21005897521972,80171300,1.6978883731471062,1.0489326940166535,2021-04-06
125.11698150634766,119.93621673583985,124.38890594482422,115.41014667510986,83466700,1.7206236675116247,1.0629782543398172,2021-04-07
127.52346801757812,120.44392471313476,124.14265625,115.61113410949707,88844600,1.753717957326797,1.083423463295488,2021-04-08
130.10601806640625,120.98391418457031,123.9695458984375,115.81571453094483,106686700,1.7892334939314067,1.105364486085502,2021-04-09
128.38430786132812,121.48330574035644,123.85909423828124,116.0195584487915,91420000,1.765556329634541,1.0907370511343149,2021-04-12
131.50489807128906,121.99394798278809,123.91127136230469,116.23318950653076,91266500,1.8084710587721795,1.1172491959603623,2021-04-13
129.15713500976562,122.30992126464844,123.87390563964844,116.44872066497803,87222800,1.7761843408484272,1.0973028941019285,2021-04-14
131.57334899902344,122.78632354736328,123.86825897216796,116.66641700744628,89347100,1.8094124041028046,1.1178307464964687,2021-04-15
131.24078369140625,123.45299530029297,123.87647338867187,116.87877616882324,84922400,1.8048389262871622,1.1150053131628892,2021-04-16
131.90594482421875,124.17933769226075,123.83059326171875,117.0953006362915,94264200,1.8139863015998248,1.1206564391035823,2021-04-19
130.213623046875,124.65476341247559,123.75918182373047,117.30336349487305,94812300,1.7907132904698746,1.1062786845653556,2021-04-20
130.5951385498047,125.19084014892579,123.6924658203125,117.50148338317871,68847100,1.7959599372156652,1.1095199926470023,2021-04-21
129.06903076171875,125.77044525146485,123.61283630371094,117.69338413238525,84566500,1.774972720710436,1.0965543714101147,2021-04-22
131.39724731445312,126.44200592041015,123.59190155029297,117.88636516571044,78657500,1.8069906327116447,1.1163346085702088,2021-04-23
131.78857421875,127.1028076171875,123.58388000488281,118.0793074798584,66905100,1.8123722070204296,1.1196592730929427,2021-04-26
131.46578979492188,127.7386661529541,123.56470703125,118.26982074737549,66015800,1.8079332370864036,1.1169169369269163,2021-04-27
130.6733856201172,128.4077823638916,123.57233703613281,118.45852550506592,107760100,1.7970360002685957,1.110184769987429,2021-04-28
130.57554626464844,128.96195449829102,123.62398818969727,118.63905158996582,151101000,1.795690501771055,1.109353539038362,2021-04-29
128.5995330810547,129.3757511138916,123.65822647094727,118.80644912719727,109839500,1.7685161325521659,1.0925655777307886,2021-04-30
129.65602111816406,129.70052680969238,123.71046463012695,118.9849813079834,75135100,1.7830450821736132,1.1015413681942152,2021-05-03
125.06805419921875,129.7807415008545,123.74665939331055,119.14152271270751,137564700,1.7199508133425099,1.0625625740469005,2021-05-04
125.31263732910156,129.7905242919922,123.79048461914063,119.2894076538086,84000900,1.7233143497456724,1.0646405217828008,2021-05-05
126.91693115234375,129.76019744873048,123.87637405395508,119.45192058563232,78128300,1.7453767899410761,1.0782704018130476,2021-05-06
127.59310150146484,129.6345516204834,124.06108932495117,119.6164881515503,78973300,1.7546755653108155,1.0840150606810257,2021-05-07
124.30060577392578,129.43036651611328,124.17467224121094,119.7861406326294,88071200,1.709396770971478,1.0560424280396026,2021-05-10
123.37950134277344,129.0240966796875,124.14207504272461,119.95230693817139,126142800,1.6967296328627302,1.0482168397900866,2021-05-11
120.30260467529297,128.58137016296388,124.1001774597168,120.09240634918213,112172300,1.6544157825378967,1.0220759098459251,2021-05-12
122.45838928222656,128.12562217712403,124.16126419067383,120.25086456298828,105861300,1.6840623898336375,1.0403911867221871,2021-05-13
124.88854217529297,127.80801010131836,124.30871444702149,120.41277431488037,81918000,1.7174821425573696,1.0610374623032484,2021-05-14
123.73226165771484,127.39932594299316,124.40779998779297,120.5633059310913,74244600,1.7015808348301962,1.0512138473845973,2021-05-17
122.3407974243164,127.00568466186523,124.57805435180664,120.65787231445313,63342900,1.6824452525642526,1.039392140978428,2021-05-18
122.18402099609375,126.58512878417969,124.65263153076172,120.73862415313721,92612000,1.6802892444056465,1.038060188017388,2021-05-19
124.75135803222656,126.36924514770507,124.80027252197266,120.82867218017579,76857100,1.7155955698433742,1.0598719629508488,2021-05-20
122.90912628173828,125.94483909606933,124.87233047485351,120.90757453918457,79295400,1.6902609788648453,1.0442205919966665,2021-05-21
124.54557037353516,125.58268890380859,124.99531234741211,120.97597095489502,63092900,1.7127655533918644,1.0581236166946746,2021-05-24
124.349609375,125.2268798828125,125.05646347045898,121.05599071502685,72009500,1.7100706743440375,1.056458756516354,2021-05-25
124.30060577392578,124.90824089050292,125.08572219848632,121.1278914642334,56575900,1.709396770971478,1.0560424280396028,2021-05-26
122.76216125488281,124.51757164001465,125.10005935668946,121.20844524383546,94625600,1.6882398982692333,1.0429719954767136,2021-05-27
122.10562896728516,124.19287643432617,125.1840249633789,121.26799377441407,71311100,1.6792111878661713,1.0373941791276764,2021-05-28
121.7822494506836,123.79918785095215,125.2720880126953,121.31617446899413,67637100,1.674764034145276,1.0346467871277427,2021-06-01
122.54656982421875,123.67311363220215,125.30891723632813,121.36867645263672,59278900,1.6852750591750734,1.0411403575978355,2021-06-02
121.05714416503906,123.46033897399903,125.3325880432129,121.41519397735595,76229200,1.6647922996860776,1.0284863831484645,2021-06-03
123.35989379882812,123.28248710632325,125.4502473449707,121.46856922149658,75169300,1.6964599875774307,1.0480502565446796,2021-06-04
123.36969757080078,123.07131690979004,125.55832061767578,121.5212865447998,71057600,1.6965948102200803,1.0481335481673832,2021-06-07
124.19281768798828,123.06592750549316,125.67072616577148,121.56560161590576,74403800,1.7079144563447426,1.0551266739185474,2021-06-08
124.57496643066406,123.12570075988769,125.78725311279297,121.58211120605469,56877900,1.7131698114791245,1.0583733619260185,2021-06-09
123.57547760009766,123.28934440612792,125.91294143676758,121.58637111663819,71186400,1.699424721751246,1.0498818296051742,2021-06-10
124.79055786132812,123.40595283508301,126.01891052246094,121.60174034118653,53522400,1.7161346505732842,1.0602049998048964,2021-06-11
127.85765075683594,123.55440826416016,126.16959152221679,121.62416889190673,96906500,1.7583136782554678,1.0862626381263543,2021-06-14
127.03451538085938,123.71952095031739,126.24707168579101,121.6498560333252,62746300,1.7469938222901167,1.0792693827384234,2021-06-15
127.5342788696289,123.97919502258301,126.32848205566407,121.6790291595459,91815000,1.7538666294549172,1.0835153109448041,2021-06-16
129.1412811279297,124.32705802917481,126.4089680480957,121.69560180664062,96721700,1.7759663163726092,1.0971682015011675,2021-06-17
127.83806610107422,124.48139343261718,126.41526000976563,121.68059841156006,108953300,1.7580443477312016,1.0860962493360973,2021-06-18
129.64109802246094,124.81799201965332,126.40596160888671,121.68816410064697,79663300,1.7828398579798206,1.1014145834362319,2021-06-21
131.28729248046875,125.155078125,126.46402130126953,121.75525089263915,74783600,1.805478520707078,1.1154004460282594,2021-06-22
131.012939453125,125.48824462890624,126.45418212890625,121.82057579040527,60214200,1.8017055851197759,1.1130695769602272,2021-06-23
130.728759765625,125.80965232849121,126.48561462402344,121.92416641235351,68711000,1.7977975121287906,1.110655221814341,2021-06-24
130.43478393554688,126.19328346252442,126.46284332275391,122.00434730529786,70783700,1.7937547214155003,1.1081576398641348,2021-06-25
132.0712432861328,126.69156417846679,126.47945251464844,122.1113837814331,62111300,1.8162595057832085,1.1220607941989096,2021-06-28
133.5900421142578,127.28195381164551,126.51313446044922,122.23327869415283,64556100,1.8371462085984311,1.1349643194244743,2021-06-29
134.20741271972656,127.8649959564209,126.59301025390624,122.34187877655029,63261400,1.845636362873306,1.140209423011381,2021-06-30
134.5111846923828,128.53769798278807,126.67133117675782,122.45112014770508,52485800,1.8498138713089016,1.1427902317659075,2021-07-01
137.1471405029297,129.22706031799316,126.83289337158203,122.59016674041749,78852600,1.8860638503248328,1.16518498323991,2021-07-02
139.16571044921875,130.01686096191406,126.98826263427735,122.7480333328247,108181800,1.9138234652252006,1.1823345014902389,2021-07-06
141.66445922851562,130.89044303894042,127.18578033447265,122.93545783996582,104911600,1.9481865567661025,1.2035635591566913,2021-07-07
140.36122131347656,131.67975578308105,127.36368896484375,123.10056968688964,105575500,1.9302642733636617,1.192491412536471,2021-07-08
142.19361877441406,132.61066284179688,127.59409362792968,123.2664088821411,99890800,1.9554636220181634,1.2080592325944162,2021-07-09
141.59588623046875,133.4509292602539,127.81450042724609,123.45212543487548,76299700,1.9472435327099662,1.2029809715264503,2021-07-12
142.7129669189453,134.19369506835938,128.0967691040039,123.6380643081665,100827100,1.9626057597072297,1.2124715495910536,2021-07-13
146.1523895263672,135.14958877563475,128.42669647216798,123.82140579223633,127050800,2.0099051100404566,1.2416924546605124,2021-07-14
145.49586486816406,136.04766807556152,128.83525268554686,123.98839836120605,106820300,2.000876504557739,1.2361147031298587,2021-07-15
143.44789123535156,136.76299858093262,129.19795776367187,124.14939277648926,93251400,1.972712526649767,1.2187153748298025,2021-07-16
139.58705139160156,137.35044784545897,129.45136016845703,124.28269710540772,121434600,1.9196177961691478,1.1859141615333741,2021-07-19
143.2127227783203,138.02902908325194,129.76375259399413,124.42935180664062,96350000,1.9694784619516859,1.216717412979051,2021-07-20
142.47779846191406,138.58855438232422,130.1272964477539,124.5907124710083,74993500,1.9593716950091487,1.2104735877403021,2021-07-21
143.84967041015625,139.2303909301758,130.53669982910156,124.7419658279419,77338200,1.9782378418304818,1.222128840537831,2021-07-22
145.5742645263672,139.9726661682129,131.04213302612305,124.9181262588501,71447400,2.001954666017559,1.2367807768379535,2021-07-23
145.99566650390625,140.75071029663087,131.51287857055664,125.08703273773193,72434100,2.007749836324262,1.2403609554281563,2021-07-26
143.8202362060547,141.33815994262696,131.89151245117188,125.24559837341309,104818600,1.9778330591414992,1.22187877121457,2021-07-27
142.06622314453125,141.76196899414063,132.2581916809082,125.38564292907715,118931200,1.9537116621061286,1.2069768952279532,2021-07-28
142.7129669189453,142.18724670410157,132.6656350708008,125.49269630432129,56699500,1.96260575970723,1.2124715495910536,2021-07-29
142.92852783203125,142.60811386108398,133.08052520751954,125.6169165802002,70440600,1.9655701791200118,1.214302928196398,2021-07-30
142.59539794921875,142.88052673339843,133.43740600585937,125.7390325164795,62880000,1.9609889371988782,1.2114726983024446,2021-08-02
144.3984375,143.1421630859375,133.86719223022462,125.87250381469727,64786600,1.9857845523678421,1.226791097220963,2021-08-03
143.99664306640625,143.25877227783204,134.25621368408204,126.01220581054687,56368300,1.9802590273464384,1.2233775018761675,2021-08-04
144.10438537597656,143.44593048095703,134.65130920410155,126.16726795196533,46397700,1.981740712451107,1.2242928670869226,2021-08-05
143.41748046875,143.50712356567382,135.03364669799805,126.31143615722657,54126800,1.9722943141566922,1.218457008753463,2021-08-06
143.36842346191406,143.5957504272461,135.44577194213866,126.45847930908204,48908700,1.9716196763417213,1.218040226548028,2021-08-09
142.88755798339844,143.60447998046874,135.86141052246094,126.60857872009278,69023100,1.9650067568701841,1.2139548534773956,2021-08-10
143.14268493652344,143.45399475097656,136.28861923217772,126.76341533660889,48493500,1.9685152931894105,1.2161223802191918,2021-08-11
146.11622619628906,143.48501281738282,136.76001235961914,126.93307090759278,72282600,2.0094077876076484,1.241385215523069,2021-08-12
146.32232666015625,143.62873458862305,137.26531600952148,127.09619983673096,59375000,2.012242105793282,1.243136219332964,2021-08-13
148.30470275878906,144.06461715698242,137.7642121887207,127.29556842803954,103296000,2.0395039785794626,1.2599782391723156,2021-08-16
147.3920135498047,144.27358169555663,138.24465850830077,127.4702865600586,92229700,2.02695256761067,1.2522241455997194,2021-08-17
143.6333465576172,144.33135910034179,138.63346908569335,127.6577070236206,86326000,1.9752629303832532,1.2202909800941444,2021-08-18
143.967041015625,144.33722763061525,139.02131057739257,127.84723476409913,86960300,1.9798519364098777,1.223126006548471,2021-08-19
145.42926025390625,144.3299774169922,139.45838623046876,128.03593151092528,60549600,1.9999605499504776,1.2355488386425417,2021-08-20
146.92095947265625,144.3762420654297,139.90099426269532,128.21009830474853,60131800,2.020474575702127,1.248222128970174,2021-08-23
146.8326416015625,144.52686233520507,140.28049407958986,128.36393138885498,48606400,2.0192600177944904,1.247471791363624,2021-08-24
145.59609985351562,144.7033561706543,140.65172576904297,128.51224124908447,58991300,2.0022549480434453,1.2369662870513216,2021-08-25
144.7913818359375,144.8072769165039,140.99686782836915,128.66810222625733,48597200,1.9911883697896555,1.2301295032409834,2021-08-26
145.83164978027344,144.95243301391602,141.33067520141603,128.8308740234375,55802400,2.00549425875875,1.2389674898212446,2021-08-27
150.26744079589844,145.33603515625,141.7792626953125,128.99863342285155,90956700,2.0664957863989657,1.2766534164927261,2021-08-30
149.00146484375,145.5661865234375,142.16647003173827,129.16143039703368,86453100,2.049085933958938,1.2658978428571628,2021-08-31
149.66880798339844,145.84979476928712,142.5341003417969,129.32731979370118,80313700,2.0582633164901205,1.271567506855516,2021-09-01
150.7875518798828,146.18395309448243,142.92959259033202,129.49372371673584,71115500,2.0736484161224795,1.2810722153277063,2021-09-02
151.4254608154297,146.5843521118164,143.34352661132812,129.6677615737915,57808700,2.0824210159646794,1.2864918100027984,2021-09-03
153.77096557617188,147.1044792175293,143.81025024414063,129.8601690673828,82278300,2.1146766774664676,1.306418925619738,2021-09-07
152.22035217285156,147.57111892700195,144.213232421875,130.041844329834,74420200,2.0933524568147863,1.2932451077352831,2021-09-08
151.19973754882812,147.97397155761718,144.5654263305664,130.22476551055908,57305700,2.079316842653058,1.2845740933107297,2021-09-09
146.19473266601562,147.9778968811035,144.8051727294922,130.39970653533936,140893200,2.010487417952291,1.2420521966885323,2021-09-10
146.7639923095703,147.9999801635742,145.05022888183595,130.5710471343994,102404300,2.0183159445349093,1.2468885555495488,2021-09-13
